range_label,range_min,range_max,netlist_file,netlist_file_norm,fault_type,nodes,labeled_fault_nodes,final_clean_nodes,final_bridging_nodes,final_glitch_nodes,final_stuck_at_nodes,mean_path_depth,max_path_depth,mean_dist_to_PO,max_dist_to_PO,mean_fanout,max_fanout,mean_CC0_exact,mean_CC1_exact,mean_CO_exact,edges,mean_edge_fan_out,max_edge_fan_out,fault_node_density_percent,source_file,requested_k,effective_k,candidate_nets,feasible_fault_sites,capped,output_file,fault_nodes_minus_effective_k,metadata_matched
100-500,100,500,router.v,router.v,stuck_at,552,187,365,0,0,187,0.8405797101449275,5,1.088768115942029,5,0.8786231884057971,4,389493.9438405797,476450.3369565217,1.088768115942029,485,1.5649484536082474,4,33.8768115942029,router.v,187,187,362,362,0,fault_injection_fig_faultsweep/100-500/stuck_at/stuck_at_k187_router.v,0,1
100-500,100,500,sin.v,sin.v,bridging,7801,146,7655,146,0,0,8.257659274451994,21,8.553903345724907,29,1.6847840020510192,65,18713.048839892323,10715.181771567748,8.553903345724907,13143,4.928935555048315,65,1.8715549288552749,sin.v,146,146,7630,29104635,0,fault_injection_fig_faultsweep/100-500/bridging/bridging_k146_sin.v,0,1
100-500,100,500,sin.v,sin.v,glitch,7801,146,7655,0,146,0,5.583386745289065,15,8.74593000897321,58,1.6660684527624663,65,102.33803358543777,118.36726060761441,8.74593000897321,12997,4.93213818573517,65,1.8715549288552749,sin.v,146,146,7630,7630,0,fault_injection_fig_faultsweep/100-500/glitch/glitch_k146_sin.v,0,1
100-500,100,500,sin.v,sin.v,stuck_at,7801,146,7655,0,0,146,5.579028329701321,17,8.596846558133572,30,1.6660684527624663,65,78870.25535187796,119150.13100884503,8.596846558133572,12997,4.93213818573517,65,1.8715549288552749,sin.v,146,146,7630,7630,0,fault_injection_fig_faultsweep/100-500/stuck_at/stuck_at_k146_sin.v,0,1
100-500,100,500,sqrt.v,sqrt.v,bridging,37058,261,36797,261,0,0,4.0731555939338335,11,13.036672243510173,93,1.6458794322413515,5672,1386227.376409952,1466449.462976955,13.036672243510173,60993,530.4187201810043,5672,0.7043013654271683,sqrt.v,261,261,36733,674638278,0,fault_injection_fig_faultsweep/100-500/bridging/bridging_k261_sqrt.v,0,1
100-500,100,500,sqrt.v,sqrt.v,glitch,37058,261,36797,0,261,0,3.8938960548329646,8,14.360542932700092,136,1.6388364185870796,5672,1331488.1964757948,1398532.7272923526,14.360542932700092,60732,532.681782256471,5672,0.7043013654271683,sqrt.v,261,261,36733,36733,0,fault_injection_fig_faultsweep/100-500/glitch/glitch_k261_sqrt.v,0,1
100-500,100,500,sqrt.v,sqrt.v,stuck_at,37058,261,36797,0,0,261,3.897619947109936,8,13.839224998650764,90,1.6388364185870796,5672,4672010.800340008,5151781.192832856,13.839224998650764,60732,532.681782256471,5672,0.7043013654271683,sqrt.v,261,261,36733,36733,0,fault_injection_fig_faultsweep/100-500/stuck_at/stuck_at_k261_sqrt.v,0,1
100-500,100,500,square.v,square.v,bridging,35412,150,35262,150,0,0,6.929374223427087,25,14.002710945442223,33,1.3965322489551564,40,115.34739636281486,117.40638766519824,14.002710945442223,49454,2.642172523961661,40,0.4235852253473399,square.v,150,150,35136,617251680,0,fault_injection_fig_faultsweep/100-500/bridging/bridging_k150_square.v,0,1
100-500,100,500,square.v,square.v,glitch,35412,150,35262,0,150,0,6.183807748785722,23,14.142211679656613,33,1.392296396701683,40,99.65249068112504,101.41096238563199,14.142211679656613,49304,2.6387311374330684,40,0.4235852253473399,square.v,150,150,35136,35136,0,fault_injection_fig_faultsweep/100-500/glitch/glitch_k150_square.v,0,1
100-500,100,500,square.v,square.v,stuck_at,35412,150,35262,0,0,150,6.323364961030159,23,15.597113972664634,34,1.392296396701683,40,8905.003614593923,8935.517423472269,15.597113972664634,49304,2.6387311374330684,40,0.4235852253473399,square.v,150,150,35136,35136,0,fault_injection_fig_faultsweep/100-500/stuck_at/stuck_at_k150_square.v,0,1
100-500,100,500,voter.v,voter.v,bridging,26149,156,25993,156,0,0,8.8308921947302,32,14.134192512141956,39,1.411258556732571,5,1138.163180236338,1245.911315920303,14.134192512141956,36903,1.7275289271874916,5,0.5965811312096065,voter.v,156,156,25993,337805028,0,fault_injection_fig_faultsweep/100-500/bridging/bridging_k156_voter.v,0,1
100-500,100,500,voter.v,voter.v,glitch,26149,156,25993,0,156,0,6.907759378943745,23,15.842670847833569,38,1.4052927454204749,5,699.2723622318254,766.9239359057708,15.842670847833569,36747,1.7186436988053446,5,0.5965811312096065,voter.v,156,156,25993,25993,0,fault_injection_fig_faultsweep/100-500/glitch/glitch_k156_voter.v,0,1
100-500,100,500,voter.v,voter.v,stuck_at,26149,156,25993,0,0,156,6.753107193391717,24,15.665876324142415,43,1.4052927454204749,5,14378.273700715132,14946.813262457455,15.665876324142415,36747,1.7186436988053446,5,0.5965811312096065,voter.v,156,156,25993,25993,0,fault_injection_fig_faultsweep/100-500/stuck_at/stuck_at_k156_voter.v,0,1
1000-2000,1000,2000,Priority.v,Priority.v,bridging,3314,1498,1816,1498,0,0,8.416415208207605,30,0.7263126131563066,4,1.2109233554616778,7,116200.62130356065,167504.07785153892,0.7263126131563066,4013,2.820084724644904,7,45.2021726010863,Priority.v,1498,1498,1809,1635336,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1498_Priority.v,0,1
1000-2000,1000,2000,Priority.v,Priority.v,glitch,3314,1498,1816,0,1498,0,0.5657815328907665,3,0.6267350633675317,4,0.7589016294508147,5,1.6216053108026554,1.8934821967410984,0.6267350633675317,2515,1.8047713717693836,5,45.2021726010863,Priority.v,1498,1498,1809,1809,0,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1498_Priority.v,0,1
1000-2000,1000,2000,Priority.v,Priority.v,stuck_at,3314,1498,1816,0,0,1498,0.5636692818346409,3,0.6243210621605311,4,0.7589016294508147,5,429391.401931201,517200.5793602897,0.6243210621605311,2515,1.8047713717693836,5,45.2021726010863,Priority.v,1498,1498,1809,1809,0,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1498_Priority.v,0,1
1000-2000,1000,2000,adder.v,adder.v,bridging,4123,1961,2162,1961,0,0,5.8341013824884795,20,0.5915595440213437,3,1.1227261702643705,6,258.72641280620905,749.874848411351,0.5915595440213437,4629,2.7705767984445884,6,47.562454523405286,adder.v,1961,1961,2034,2067561,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1961_adder.v,0,1
1000-2000,1000,2000,adder.v,adder.v,glitch,4123,1961,2162,0,1961,0,0.4387581857870483,2,0.5023041474654378,3,0.6471016250303178,3,1.4482173174872666,1.6701430996846955,0.5023041474654378,2668,1.4767616191904047,3,47.562454523405286,adder.v,1961,1961,2034,2034,0,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1961_adder.v,0,1
1000-2000,1000,2000,adder.v,adder.v,stuck_at,4123,1961,2162,0,0,1961,0.4375454765947126,2,0.5030317729808392,2,0.6471016250303178,3,398982.19524617994,505457.91753577493,0.5030317729808392,2668,1.4767616191904047,3,47.562454523405286,adder.v,1961,1961,2034,2034,0,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1961_adder.v,0,1
1000-2000,1000,2000,arbiter.v,arbiter.v,bridging,24473,1284,23189,1284,0,0,3.134679034037511,10,10.464471049728273,84,1.4576063416826708,44,10.14342336452417,10.5457442896253,10.464471049728273,35672,13.254429244225163,44,5.2465982919952605,arbiter.v,1284,1284,23061,265893330,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1284_arbiter.v,0,1
1000-2000,1000,2000,arbiter.v,arbiter.v,glitch,24473,1284,23189,0,1284,0,2.434928288317738,4,14.369877007314184,104,1.405140358762718,42,6.725166510031463,6.9600784538062355,14.369877007314184,34388,13.588577410724671,42,5.2465982919952605,arbiter.v,1284,1284,23061,23061,0,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1284_arbiter.v,0,1
1000-2000,1000,2000,arbiter.v,arbiter.v,stuck_at,24473,1284,23189,0,0,1284,2.4721121235647447,4,14.868589874555633,118,1.405140358762718,42,131579.57254934008,141509.15780656235,14.868589874555633,34388,13.588577410724671,42,5.2465982919952605,arbiter.v,1284,1284,23061,23061,0,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1284_arbiter.v,0,1
1000-2000,1000,2000,bar.v,bar.v,bridging,4935,1976,2959,1976,0,0,4.9614994934143875,18,0.7925025329280648,4,1.5173252279635259,256,105380.93596757852,485929.67517730495,0.7925025329280648,7488,33.03445512820513,256,40.04052684903749,bar.v,1976,1976,2831,4005865,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1976_bar.v,0,1
1000-2000,1000,2000,bar.v,bar.v,glitch,4935,1976,2959,0,1976,0,0.6214792299898683,3,0.7094224924012158,4,1.116919959473151,256,1.7612968591691995,2.3566362715298887,0.7094224924012158,5512,43.033381712627,256,40.04052684903749,bar.v,1976,1976,2831,2831,0,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1976_bar.v,0,1
1000-2000,1000,2000,bar.v,bar.v,stuck_at,4935,1976,2959,0,0,1976,0.6435663627152989,3,0.737791286727457,4,1.116919959473151,256,346910.99270516715,616211.4494427558,0.737791286727457,5512,43.033381712627,256,40.04052684903749,bar.v,1976,1976,2831,2831,0,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1976_bar.v,0,1
1000-2000,1000,2000,c1355.v,c1355.v,bridging,2097,1579,518,1579,0,0,3.9651883643299954,4,0.26895565092989987,2,1.239866475917978,14,988078.2412970911,984263.2799237005,0.26895565092989987,2600,5.8392307692307694,14,75.29804482594182,c1355.v,1579,1579,559,155961,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1579_c1355.v,0,1
1000-2000,1000,2000,c1355.v,c1355.v,glitch,1077,559,518,0,559,0,0.4809656453110492,1,0.489322191272052,1,0.958217270194986,8,1.8727948003714021,1.5663881151346333,0.489322191272052,1032,3.0930232558139537,8,51.903435468895076,c1355.v,1579,559,559,559,1,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1579_c1355.v,0,1
1000-2000,1000,2000,c1355.v,c1355.v,stuck_at,1077,559,518,0,0,559,0.4809656453110492,1,0.489322191272052,1,0.958217270194986,8,590529.9090064996,409471.68709377904,0.489322191272052,1032,3.0930232558139537,8,51.903435468895076,c1355.v,1579,559,559,559,1,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1579_c1355.v,0,1
1000-2000,1000,2000,c17.v,c17.v,bridging,61,55,6,55,0,0,1.5573770491803278,5,0.16393442622950818,1,0.9180327868852459,10,2.80327868852459,2.557377049180328,0.16393442622950818,56,7.0,10,90.1639344262295,c17.v,1372,55,11,55,1,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1372_c17.v,0,1
1000-2000,1000,2000,c17.v,c17.v,glitch,17,11,6,0,11,0,0.35294117647058826,1,0.5294117647058824,1,0.7058823529411765,2,1.7058823529411764,1.3529411764705883,0.5294117647058824,12,1.5,2,64.70588235294117,c17.v,1372,11,11,11,1,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1372_c17.v,0,1
1000-2000,1000,2000,c17.v,c17.v,stuck_at,17,11,6,0,0,11,0.35294117647058826,1,0.5294117647058824,1,0.7058823529411765,2,647059.2941176471,352942.1176470588,0.5294117647058824,12,1.5,2,64.70588235294117,c17.v,1372,11,11,11,1,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1372_c17.v,0,1
1000-2000,1000,2000,c1908.v,c1908.v,bridging,1940,1461,479,1461,0,0,2.9835051546391753,3,0.2654639175257732,2,1.2577319587628866,20,989690.7474226804,990721.6716494845,0.2654639175257732,2440,6.25327868852459,20,75.30927835051547,c1908.v,1461,1461,512,130816,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1461_c1908.v,0,1
1000-2000,1000,2000,c1908.v,c1908.v,glitch,991,512,479,0,512,0,0.48335015136226034,1,0.49142280524722504,1,0.9949545913218971,16,1.8617558022199798,1.6165489404641775,0.49142280524722504,986,4.306288032454361,16,51.66498486377397,c1908.v,1461,512,512,512,1,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1461_c1908.v,0,1
1000-2000,1000,2000,c1908.v,c1908.v,stuck_at,991,512,479,0,0,512,0.48335015136226034,1,0.49142280524722504,1,0.9949545913218971,16,542886.7073662967,457114.87588294654,0.49142280524722504,986,4.306288032454361,16,51.66498486377397,c1908.v,1461,512,512,512,1,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1461_c1908.v,0,1
1000-2000,1000,2000,c2670.v,c2670.v,bridging,2068,1369,699,1369,0,0,6.955512572533849,29,0.5024177949709865,4,1.248549323017408,24,53204.45696324952,84634.57253384913,0.5024177949709865,2582,4.801704105344694,24,66.19922630560929,c2670.v,1369,1369,1022,521731,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1369_c2670.v,0,1
1000-2000,1000,2000,c2670.v,c2670.v,glitch,1721,1022,699,0,1022,0,0.4061592097617664,1,0.4787914003486345,1,0.8233585124927367,21,1.57699012202208,1.652527600232423,0.4787914003486345,1417,4.714890613973183,21,59.38407902382336,c2670.v,1369,1022,1022,1022,1,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1369_c2670.v,0,1
1000-2000,1000,2000,c2670.v,c2670.v,stuck_at,1721,1022,699,0,0,1022,0.4061592097617664,1,0.4787914003486345,1,0.8233585124927367,21,477630.05694363744,522371.42533410806,0.4787914003486345,1417,4.714890613973183,21,59.38407902382336,c2670.v,1369,1022,1022,1022,1,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1369_c2670.v,0,1
1000-2000,1000,2000,c3540.v,c3540.v,bridging,2194,1151,1043,1151,0,0,11.02461257976299,26,0.5797629899726527,3,1.4083865086599818,21,88499.19507748405,114977.64995442115,0.5797629899726527,3090,4.914563106796116,21,52.461257976298995,c3540.v,1151,1151,1093,596778,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1151_c3540.v,0,1
1000-2000,1000,2000,c3540.v,c3540.v,glitch,2136,1093,1043,0,1093,0,0.48829588014981273,1,0.5056179775280899,1,0.9826779026217228,21,1.648876404494382,1.8220973782771535,0.5056179775280899,2099,4.8932825154835635,21,51.170411985018724,c3540.v,1151,1093,1093,1093,1,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1151_c3540.v,0,1
1000-2000,1000,2000,c3540.v,c3540.v,stuck_at,2136,1093,1043,0,0,1093,0.48829588014981273,1,0.5056179775280899,1,0.9826779026217228,21,474251.78323970037,525749.8192883895,0.5056179775280899,2099,4.8932825154835635,21,51.170411985018724,c3540.v,1151,1093,1093,1093,1,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1151_c3540.v,0,1
1000-2000,1000,2000,c432.v,c432.v,bridging,1382,1211,171,1211,0,0,6.841534008683068,15,0.1447178002894356,1,1.073082489146165,23,79602.19247467439,690305.8958031838,0.1447178002894356,1483,9.93863789615644,23,87.62662807525325,c432.v,1211,1211,207,21321,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1211_c432.v,0,1
1000-2000,1000,2000,c432.v,c432.v,glitch,378,207,171,0,207,0,0.4523809523809524,1,0.5370370370370371,1,0.917989417989418,18,1.7857142857142858,1.6322751322751323,0.5370370370370371,347,3.7435158501440924,18,54.76190476190476,c432.v,1211,207,207,207,1,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1211_c432.v,0,1
1000-2000,1000,2000,c432.v,c432.v,stuck_at,378,207,171,0,0,207,0.4523809523809524,1,0.5370370370370371,1,0.917989417989418,18,507937.2671957672,492064.3095238095,0.5370370370370371,347,3.7435158501440924,18,54.76190476190476,c432.v,1211,207,207,207,1,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1211_c432.v,0,1
1000-2000,1000,2000,c499.v,c499.v,bridging,1534,1360,174,1360,0,0,6.27509778357236,16,0.13754889178617993,1,1.090612777053455,21,4571.436766623207,694265.5319426337,0.13754889178617993,1673,10.635385534967124,21,88.65710560625814,c499.v,1360,1360,215,23005,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1360_c499.v,0,1
1000-2000,1000,2000,c499.v,c499.v,glitch,389,215,174,0,215,0,0.4473007712082262,1,0.4704370179948586,1,0.9665809768637532,8,1.7300771208226222,1.9511568123393317,0.4704370179948586,376,3.425531914893617,8,55.26992287917738,c499.v,1360,215,215,215,1,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1360_c499.v,0,1
1000-2000,1000,2000,c499.v,c499.v,stuck_at,389,215,174,0,0,215,0.4473007712082262,1,0.4704370179948586,1,0.9665809768637532,8,437019.0,562982.7557840617,0.4704370179948586,376,3.425531914893617,8,55.26992287917738,c499.v,1360,215,215,215,1,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1360_c499.v,0,1
1000-2000,1000,2000,c5315.v,c5315.v,bridging,3237,1651,1586,1651,0,0,7.790546802594996,31,0.6280506641952425,4,1.4640098856966326,43,55.84430027803522,65.64287920914427,0.6280506641952425,4739,6.152563832032074,43,51.00401606425703,c5315.v,1651,1651,1783,1588653,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1651_c5315.v,0,1
1000-2000,1000,2000,c5315.v,c5315.v,glitch,3237,1651,1586,0,1651,0,0.4992276799505715,2,0.5449490268767377,3,1.0370713623725671,42,1.7791164658634537,1.8446092060549892,0.5449490268767377,3357,6.771820077450104,42,51.00401606425703,c5315.v,1651,1651,1783,1783,0,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1651_c5315.v,0,1
1000-2000,1000,2000,c5315.v,c5315.v,stuck_at,3237,1651,1586,0,0,1651,0.49613839975285756,2,0.535681186283596,3,1.025949953660797,42,489033.8764287921,509114.1726907631,0.535681186283596,3321,6.709123757904246,42,51.00401606425703,c5315.v,1651,1651,1783,1783,0,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1651_c5315.v,0,1
1000-2000,1000,2000,c6288.v,c6288.v,bridging,3519,1166,2353,1166,0,0,7.58226768968457,18,1.0048309178743962,4,1.5930662119920431,17,889742.028417164,955101.119920432,1.0048309178743962,5606,3.402425972172672,17,33.13441318556408,c6288.v,1166,1166,2385,2842920,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1166_c6288.v,0,1
1000-2000,1000,2000,c6288.v,c6288.v,glitch,3519,1166,2353,0,1166,0,0.8158567774936062,4,0.9252628587666951,4,1.2600170502983803,16,2.0468883205456097,3.1966467746518896,0.9252628587666951,4434,2.9124943617501127,16,33.13441318556408,c6288.v,1166,1166,2385,2385,0,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1166_c6288.v,0,1
1000-2000,1000,2000,c6288.v,c6288.v,stuck_at,3519,1166,2353,0,0,1166,0.8158567774936062,4,0.924410343847684,4,1.264563796533106,16,358057.99488491047,612959.5234441602,0.924410343847684,4450,2.959550561797753,16,33.13441318556408,c6288.v,1166,1166,2385,2385,0,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1166_c6288.v,0,1
1000-2000,1000,2000,c7552.v,c7552.v,bridging,4036,1705,2331,1705,0,0,4.841179385530228,16,0.8141724479682855,4,1.461595639246779,92,17383.049306243807,21342.057978196233,0.8141724479682855,5899,5.250889981352771,92,42.24479682854311,c7552.v,1705,1705,2588,3347578,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1705_c7552.v,0,1
1000-2000,1000,2000,c7552.v,c7552.v,glitch,4036,1705,2331,0,1705,0,0.6593161546085233,3,0.764370664023786,4,1.070366699702676,90,2.2893954410307233,2.1100099108027752,0.764370664023786,4320,5.214351851851852,90,42.24479682854311,c7552.v,1705,1705,2588,2588,0,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1705_c7552.v,0,1
1000-2000,1000,2000,c7552.v,c7552.v,stuck_at,4036,1705,2331,0,0,1705,0.6476709613478692,3,0.7564420218037661,5,1.0641724479682855,90,507929.63553022797,475719.53666997026,0.7564420218037661,4295,5.182537834691502,90,42.24479682854311,c7552.v,1705,1705,2588,2588,0,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1705_c7552.v,0,1
1000-2000,1000,2000,c880.v,c880.v,bridging,2273,1950,323,1950,0,0,7.552133743950726,17,0.16542014958205015,1,1.1258249010118786,18,309731.5697316322,216906.74043114827,0.16542014958205015,2559,8.628761234857366,18,85.78970523537176,c880.v,1950,1950,383,73153,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1950_c880.v,0,1
1000-2000,1000,2000,c880.v,c880.v,glitch,706,383,323,0,383,0,0.45750708215297453,1,0.5084985835694051,1,0.9362606232294618,8,1.6699716713881019,1.7237960339943343,0.5084985835694051,661,3.1149773071104385,8,54.24929178470255,c880.v,1950,383,383,383,1,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1950_c880.v,0,1
1000-2000,1000,2000,c880.v,c880.v,stuck_at,706,383,323,0,0,383,0.45750708215297453,1,0.5084985835694051,1,0.9362606232294618,8,466006.4702549575,533995.0764872521,0.5084985835694051,661,3.1149773071104385,8,54.24929178470255,c880.v,1950,383,383,383,1,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1950_c880.v,0,1
1000-2000,1000,2000,cavlc.v,cavlc.v,bridging,2928,1687,1241,1687,0,0,34.24931693989071,72,0.4733606557377049,4,1.1612021857923498,39,824796.125,884222.0303961749,0.4733606557377049,3400,5.355294117647059,39,57.61612021857923,cavlc.v,1687,1687,1230,755835,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1687_cavlc.v,0,1
1000-2000,1000,2000,cavlc.v,cavlc.v,glitch,2471,1230,1241,0,1230,0,0.4888709024686362,1,0.49777418049372724,1,0.6932416025900445,37,1.4900849858356942,1.6920275192229866,0.49777418049372724,1713,5.276707530647986,37,49.77741804937272,cavlc.v,1687,1230,1230,1230,1,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1687_cavlc.v,0,1
1000-2000,1000,2000,cavlc.v,cavlc.v,stuck_at,2471,1230,1241,0,0,1230,0.4888709024686362,1,0.49777418049372724,1,0.6932416025900445,37,422097.2047753946,564549.4192634561,0.49777418049372724,1713,5.276707530647986,37,49.77741804937272,cavlc.v,1687,1230,1230,1230,1,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1687_cavlc.v,0,1
1000-2000,1000,2000,ctrl.v,ctrl.v,bridging,1474,1168,306,1168,0,0,17.30393487109905,35,0.19810040705563092,2,1.0495251017639078,31,312764.6485753053,302589.0719131615,0.19810040705563092,1547,8.126050420168067,31,79.24016282225237,ctrl.v,1168,1168,296,43660,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1168_ctrl.v,0,1
1000-2000,1000,2000,ctrl.v,ctrl.v,glitch,602,296,306,0,296,0,0.4833887043189369,1,0.46677740863787376,1,0.6495016611295681,23,1.4916943521594683,1.6411960132890366,0.46677740863787376,391,3.772378516624041,23,49.16943521594684,ctrl.v,1168,296,296,296,1,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1168_ctrl.v,0,1
1000-2000,1000,2000,ctrl.v,ctrl.v,stuck_at,602,296,306,0,0,296,0.4833887043189369,1,0.46677740863787376,1,0.6495016611295681,23,406977.66445182724,568106.9202657808,0.46677740863787376,391,3.772378516624041,23,49.16943521594684,ctrl.v,1168,296,296,296,1,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1168_ctrl.v,0,1
1000-2000,1000,2000,dec.v,dec.v,bridging,1852,1540,312,1540,0,0,3.583693304535637,7,0.03023758099352052,1,1.1511879049676026,63,4.583693304535637,5.344492440604752,0.03023758099352052,2132,45.210131332082554,63,83.15334773218143,dec.v,1749,1540,56,1540,1,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1749_dec.v,0,1
1000-2000,1000,2000,dec.v,dec.v,glitch,368,56,312,0,56,0,0.8152173913043478,1,0.15217391304347827,1,1.608695652173913,16,1.815217391304348,2.608695652173913,0.15217391304347827,592,14.324324324324325,16,15.217391304347826,dec.v,1749,56,56,56,1,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1749_dec.v,0,1
1000-2000,1000,2000,dec.v,dec.v,stuck_at,368,56,312,0,0,56,0.8152173913043478,1,0.15217391304347827,1,1.608695652173913,16,290762.17391304346,676631.1929347826,0.15217391304347827,592,14.324324324324325,16,15.217391304347826,dec.v,1749,56,56,56,1,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1749_dec.v,0,1
1000-2000,1000,2000,div.v,div.v,bridging,102332,1347,100985,1347,0,0,4.741713247078138,12,11.11628816010632,60,1.515215181956768,1124,241.51470703201343,247.64692373842004,11.11628816010632,155055,15.780781013188868,1124,1.316303795489192,div.v,1347,1347,100857,5086016796,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1347_div.v,0,1
1000-2000,1000,2000,div.v,div.v,glitch,102332,1347,100985,0,1347,0,4.239797912676386,11,11.84686119688856,91,1.5020521440018761,1124,58.41862760426846,59.764579994527615,11.84686119688856,153708,15.883922762640852,1124,1.316303795489192,div.v,1347,1347,100857,100857,0,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1347_div.v,0,1
1000-2000,1000,2000,div.v,div.v,stuck_at,102332,1347,100985,0,0,1347,4.184624555368799,11,11.647529609506313,50,1.5020521440018761,1124,84515.78639135363,86073.23565453621,11.647529609506313,153708,15.883922762640852,1124,1.316303795489192,div.v,1347,1347,100857,100857,0,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1347_div.v,0,1
1000-2000,1000,2000,i2c.v,i2c.v,bridging,3342,1320,2022,1320,0,0,5.473070017953321,19,0.9847396768402155,8,1.2944344703770196,95,30255.410532615202,41947.98862956314,0.9847396768402155,4326,6.159500693481276,95,39.497307001795335,i2c.v,1320,1320,2184,2383836,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1320_i2c.v,0,1
1000-2000,1000,2000,i2c.v,i2c.v,glitch,3342,1320,2022,0,1320,0,0.7292040694195093,5,0.8575703171753442,7,0.9509275882704967,95,1.926690604428486,2.43147815679234,0.8575703171753442,3178,7.612964128382631,95,39.497307001795335,i2c.v,1320,1320,2184,2184,0,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1320_i2c.v,0,1
1000-2000,1000,2000,i2c.v,i2c.v,stuck_at,3342,1320,2022,0,0,1320,0.7366846199880311,4,0.869539198084979,8,0.9482345900658289,95,420707.28336325556,540994.3889886296,0.869539198084979,3169,7.557273587882613,95,39.497307001795335,i2c.v,1320,1320,2184,2184,0,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1320_i2c.v,0,1
1000-2000,1000,2000,int2float.v,int2float.v,bridging,1930,1523,407,1523,0,0,11.719689119170985,13,0.21450777202072538,2,1.060103626943005,24,812954.7119170985,831607.4663212436,0.21450777202072538,2046,7.432062561094819,24,78.9119170984456,int2float.v,1523,1523,400,79800,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1523_int2float.v,0,1
1000-2000,1000,2000,int2float.v,int2float.v,glitch,807,400,407,0,400,0,0.4684014869888476,1,0.49566294919454773,1,0.6480793060718711,16,1.473358116480793,1.6431226765799256,0.49566294919454773,523,3.0726577437858507,16,49.56629491945477,int2float.v,1523,400,400,400,1,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1523_int2float.v,0,1
